2024/04/20 11:07:19 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/fs/?sort=name&order=asc HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/api/v1/fs/?sort=name&order=asc", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd"
2024/04/20 11:07:29 [error] 1121055#1121055: *1490 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw-RbG&sid=omF7lVoK-WdL8LPyAAAC HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw-RbG&sid=omF7lVoK-WdL8LPyAAAC", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:07:42 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/tmpl/upload.hbs HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/tmpl/upload.hbs", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:07:49 [error] 1121055#1121055: *1492 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw-WIb&sid=eFH5doYebM6P1R_pAAAA HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw-WIb&sid=eFH5doYebM6P1R_pAAAA", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:08:30 [error] 1121055#1121055: *1492 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/config HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/api/v1/config", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:08:45 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw-k0d&sid=omF7lVoK-WdL8LPyAAAC HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw-k0d&sid=omF7lVoK-WdL8LPyAAAC", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:09:04 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw-ok5.0&sid=eFH5doYebM6P1R_pAAAA HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw-ok5.0&sid=eFH5doYebM6P1R_pAAAA", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:09:04 [error] 1121055#1121055: *1573 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw-ok5&sid=eFH5doYebM6P1R_pAAAA HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw-ok5&sid=eFH5doYebM6P1R_pAAAA", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:09:26 [error] 1121055#1121055: *1490 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/pack/src.tar.gz HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/api/v1/pack/src.tar.gz", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:09:32 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/sw.js HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/sw.js", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/sw.js"
2024/04/20 11:10:00 [error] 1121055#1121055: *1573 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_0Rz&sid=omF7lVoK-WdL8LPyAAAC HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_0Rz&sid=omF7lVoK-WdL8LPyAAAC", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
